label,0_x,0_y,0_z,1_x,1_y,1_z,2_x,2_y,2_z,3_x,3_y,3_z,4_x,4_y,4_z,5_x,5_y,5_z,6_x,6_y,6_z,7_x,7_y,7_z,8_x,8_y,8_z,9_x,9_y,9_z,10_x,10_y,10_z,11_x,11_y,11_z,12_x,12_y,12_z,13_x,13_y,13_z,14_x,14_y,14_z,15_x,15_y,15_z,16_x,16_y,16_z,17_x,17_y,17_z,18_x,18_y,18_z,19_x,19_y,19_z,20_x,20_y,20_z
A,0.7206659317016602,0.6528605818748474,-7.594177304781624e-07,0.6244264841079712,0.579629123210907,-0.004702320788055658,0.5797872543334961,0.4731929302215576,0.0026394552551209927,0.5691025853157043,0.36993634700775146,0.0002714107104111463,0.5533762574195862,0.2883164584636688,0.002067877445369959,0.6431784629821777,0.4046386182308197,0.06397374719381332,0.6234169602394104,0.330355703830719,0.03594324737787247,0.6289328932762146,0.4036375880241394,0.014529068022966385,0.646654486656189,0.45460793375968933,0.006717270240187645,0.6927002668380737,0.3986729681491852,0.054253723472356796,0.6734908223152161,0.31082361936569214,0.022768083959817886,0.6727182865142822,0.41099148988723755,0.007122894749045372,0.6927095055580139,0.4616614282131195,0.008876712061464787,0.7479709386825562,0.40184199810028076,0.03566749393939972,0.7330289483070374,0.31117749214172363,0.0023160988930612803,0.7204725742340088,0.40937432646751404,0.009616035968065262,0.732154905796051,0.467855840921402,0.028331521898508072,0.8101000785827637,0.41627031564712524,0.015416933223605156,0.800578236579895,0.3299659490585327,0.0023816500324755907,0.7754279375076294,0.39108049869537354,0.01767035759985447,0.7736678123474121,0.44439807534217834,0.036632828414440155
A,0.7183383107185364,0.6592772603034973,-7.77138382090925e-07,0.6221076250076294,0.587061882019043,-0.004894646815955639,0.5780267119407654,0.4791489541530609,0.0028173632454127073,0.570224940776825,0.3753574788570404,0.0009944053599610925,0.5562939643859863,0.2935451567173004,0.004212265368551016,0.6419147253036499,0.407114177942276,0.06317970901727676,0.6208627223968506,0.33320969343185425,0.03368830308318138,0.6258021593093872,0.4102863371372223,0.012820989824831486,0.6441309452056885,0.4587690830230713,0.005695706233382225,0.692192554473877,0.4027438461780548,0.05344664305448532,0.6708603501319885,0.3167634606361389,0.020645586773753166,0.6685030460357666,0.41753602027893066,0.006381120532751083,0.6891355514526367,0.4615785777568817,0.009374315850436687,0.7475383877754211,0.4070848524570465,0.03450293466448784,0.7309013605117798,0.31552350521087646,-0.0008189790532924235,0.7163669466972351,0.4162002205848694,0.007774017751216888,0.7286640405654907,0.47031471133232117,0.02798948436975479,0.8093315958976746,0.42073559761047363,0.01386982947587967,0.799014687538147,0.3359128534793854,0.0002661432372406125,0.7720627784729004,0.39676836133003235,0.0157212782651186,0.7706568241119385,0.44519662857055664,0.03499972075223923
A,0.7168552875518799,0.6572405099868774,-7.933356300782179e-07,0.6213163733482361,0.5840684175491333,-0.00304383784532547,0.5772121548652649,0.4772224426269531,0.004822118673473597,0.5683947801589966,0.3743974566459656,0.0027235907036811113,0.5562698245048523,0.2937401533126831,0.0050981841050088406,0.6420241594314575,0.40834659337997437,0.06278187036514282,0.620890736579895,0.33467763662338257,0.03364073857665062,0.6249153017997742,0.411770761013031,0.013184710405766964,0.6432603001594543,0.4599751830101013,0.006194997578859329,0.6914872527122498,0.4040229320526123,0.05203063786029816,0.6709165573120117,0.3175698518753052,0.01963338442146778,0.667729377746582,0.4193153381347656,0.0061172256246209145,0.6887238621711731,0.4635675549507141,0.009558786638081074,0.7467107176780701,0.40801072120666504,0.03235200047492981,0.7305400967597961,0.3168012499809265,-0.0023342622444033623,0.71583491563797,0.41826313734054565,0.007163375150412321,0.7288811802864075,0.47173649072647095,0.027686115354299545,0.8083939552307129,0.4220302999019623,0.01112725492566824,0.7975889444351196,0.3369949758052826,-0.0018950719386339188,0.7713395953178406,0.39987489581108093,0.014540228061378002,0.7715449333190918,0.4488692581653595,0.03429097309708595
A,0.7159990072250366,0.6578102111816406,-7.83754558142391e-07,0.6219832897186279,0.5876259803771973,-0.00604237848892808,0.5780155062675476,0.4783117473125458,-0.0005565398023463786,0.5696008801460266,0.3757270872592926,-0.004356140736490488,0.555290699005127,0.2945953905582428,-0.003926421049982309,0.6429353952407837,0.4089122712612152,0.0540008619427681,0.6225191950798035,0.33670198917388916,0.021811777725815773,0.6273815631866455,0.4119817614555359,0.00013614057388622314,0.6459135413169861,0.4633568525314331,-0.007151365280151367,0.6912514567375183,0.4050089120864868,0.0436117984354496,0.6705554127693176,0.3210541307926178,0.00829105731099844,0.6698357462882996,0.4215165972709656,-0.004825591575354338,0.6920696496963501,0.46924328804016113,-0.0007879352779127657,0.7454297542572021,0.409249484539032,0.024279966950416565,0.7290329933166504,0.32079628109931946,-0.01238771341741085,0.7163889408111572,0.42000722885131836,-0.0023454120382666588,0.7292066812515259,0.4753369688987732,0.01873430795967579,0.8055921792984009,0.42432349920272827,0.003103911178186536,0.7955858707427979,0.33962905406951904,-0.012599069625139236,0.7705974578857422,0.4015412926673889,0.0030982838943600655,0.7700490355491638,0.4528062343597412,0.02271130681037903
A,0.7202813029289246,0.6542860269546509,-7.891143809501955e-07,0.6201103925704956,0.5802422165870667,0.0024516761768609285,0.5776682496070862,0.4792376756668091,0.014506014995276928,0.5683540105819702,0.3766203224658966,0.0159319918602705,0.5548022985458374,0.29557549953460693,0.022088127210736275,0.642876386642456,0.41104286909103394,0.07958214730024338,0.6222546100616455,0.33802834153175354,0.05512675642967224,0.626059889793396,0.41380423307418823,0.03393168747425079,0.6439034938812256,0.46345046162605286,0.02598252333700657,0.6920367479324341,0.40670812129974365,0.06879568099975586,0.6712810397148132,0.31934455037117004,0.04108231142163277,0.6692699193954468,0.42171710729599,0.024409743025898933,0.6898177862167358,0.468345046043396,0.024931270629167557,0.74629807472229,0.4104474186897278,0.049231015145778656,0.730102002620697,0.3182903528213501,0.019761113449931145,0.7158076167106628,0.41863080859184265,0.02664504386484623,0.7288607358932495,0.4744594395160675,0.04435403272509575,0.8090306520462036,0.4238479733467102,0.0285275150090456,0.7981616258621216,0.3378157913684845,0.020993223413825035,0.7719059586524963,0.40119609236717224,0.03795778006315231,0.7721379995346069,0.45222029089927673,0.057189662009477615
A,0.7217538952827454,0.6553006172180176,-7.799540640007763e-07,0.6210957169532776,0.5812896490097046,0.003280597273260355,0.5776185393333435,0.4808218479156494,0.016599563881754875,0.568450391292572,0.37737777829170227,0.01918344758450985,0.5541309714317322,0.29640382528305054,0.026868727058172226,0.6445304155349731,0.4111133813858032,0.08418737351894379,0.623158872127533,0.33838292956352234,0.05989634618163109,0.6273695230484009,0.41374653577804565,0.03798620030283928,0.6448794007301331,0.46245160698890686,0.02968289889395237,0.6941156387329102,0.40726906061172485,0.07347654551267624,0.6713130474090576,0.319884330034256,0.04534054175019264,0.6702550649642944,0.42155721783638,0.02703036181628704,0.6905611157417297,0.4672451615333557,0.02678712271153927,0.7479394674301147,0.41091829538345337,0.053776588290929794,0.7301047444343567,0.31859833002090454,0.0233298409730196,0.7159246206283569,0.4184495508670807,0.028335750102996826,0.7285057902336121,0.4739730656147003,0.04545794427394867,0.8105306625366211,0.42260801792144775,0.033123355358839035,0.799015998840332,0.33631595969200134,0.02507098577916622,0.7722760438919067,0.3996275067329407,0.041062261909246445,0.7714589238166809,0.4507791996002197,0.06003166735172272
A,0.7183581590652466,0.648876965045929,-7.826472483429825e-07,0.6241094470024109,0.579918384552002,-0.004235872533172369,0.5790947675704956,0.4715178310871124,0.0035334115382283926,0.5688119530677795,0.3681643307209015,0.0022015541326254606,0.5567033290863037,0.28738993406295776,0.005417358595877886,0.6457654237747192,0.4024345576763153,0.05995778366923332,0.6235871315002441,0.33169183135032654,0.031705092638731,0.628714919090271,0.4096946716308594,0.01135112252086401,0.647824764251709,0.4579622745513916,0.003967646975070238,0.6942554712295532,0.39735859632492065,0.05047285929322243,0.6725344061851501,0.31261494755744934,0.018814215436577797,0.6713718175888062,0.41441866755485535,0.005407179705798626,0.6936900019645691,0.46012601256370544,0.008525983430445194,0.7487015128135681,0.40144485235214233,0.03226062282919884,0.7318716645240784,0.3137668967247009,-0.0005710439872927964,0.7185989022254944,0.4131007492542267,0.00836904440075159,0.7327001094818115,0.46565520763397217,0.027689483016729355,0.8107597827911377,0.41530683636665344,0.012395696714520454,0.7998027801513672,0.33257871866226196,0.0004781267198268324,0.7739421725273132,0.3949483036994934,0.01621927320957184,0.7742080688476562,0.44405707716941833,0.034970030188560486
A,0.7199592590332031,0.6486511826515198,-7.792818905727472e-07,0.6229451298713684,0.5778374075889587,-0.001997965620830655,0.5786128044128418,0.4715695381164551,0.007131158374249935,0.569916307926178,0.3666646480560303,0.006240262649953365,0.5581520199775696,0.28453704714775085,0.009727440774440765,0.6474314332008362,0.40288275480270386,0.06851412355899811,0.6264622807502747,0.32874009013175964,0.04144863039255142,0.6286433935165405,0.4022515118122101,0.02056209184229374,0.6463922262191772,0.45273175835609436,0.013158881105482578,0.6961623430252075,0.3987458050251007,0.05817175284028053,0.6739861965179443,0.3084334135055542,0.027374260127544403,0.6702927350997925,0.4085153341293335,0.012055774219334126,0.691844642162323,0.45876073837280273,0.01444715354591608,0.750853419303894,0.403266966342926,0.03893866017460823,0.7338392734527588,0.3095954656600952,0.005377276800572872,0.7180150747299194,0.40889111161231995,0.0124539565294981,0.7301300168037415,0.46786248683929443,0.03166162595152855,0.8131710886955261,0.4174552857875824,0.018373653292655945,0.801588773727417,0.32942014932632446,0.005908876191824675,0.7742151021957397,0.3916807174682617,0.021369693800807,0.7729806900024414,0.44549837708473206,0.04061198607087135
A,0.7166821956634521,0.6502660512924194,-7.813868023731629e-07,0.622940182685852,0.5777009725570679,-0.0036420528776943684,0.5790069103240967,0.4708482325077057,0.003660753136500716,0.5704843401908875,0.3671776056289673,0.000944194383919239,0.5585297346115112,0.2843009829521179,0.0024702062364667654,0.6479925513267517,0.40084967017173767,0.06384515017271042,0.627082109451294,0.3268028199672699,0.035360731184482574,0.6287596821784973,0.4000546634197235,0.01426616869866848,0.6461933851242065,0.45164212584495544,0.006866891868412495,0.6961198449134827,0.3979201018810272,0.053367991000413895,0.673651397228241,0.30888551473617554,0.021559182554483414,0.6691550016403198,0.40773093700408936,0.006739562377333641,0.6901111602783203,0.4577085077762604,0.009353647008538246,0.7508277893066406,0.40335461497306824,0.033954620361328125,0.7335688471794128,0.30893921852111816,-0.0005245038773864508,0.716824471950531,0.40761417150497437,0.007104622665792704,0.727821946144104,0.46664881706237793,0.02667846903204918,0.8126897811889648,0.4188031554222107,0.013046718202531338,0.8012957572937012,0.3292968273162842,-0.0006958530866540968,0.7731964588165283,0.3896677494049072,0.014513575471937656,0.77083420753479,0.4430970251560211,0.03370095044374466
A,0.7176941633224487,0.6499246954917908,-7.831156381143956e-07,0.6216050386428833,0.5765334367752075,-0.002102360362187028,0.5786701440811157,0.4709185063838959,0.006125845946371555,0.5704779624938965,0.3670535981655121,0.004072209820151329,0.5580894351005554,0.2845250368118286,0.00637642340734601,0.6472222208976746,0.40229713916778564,0.0669819563627243,0.6271392703056335,0.32660749554634094,0.039284124970436096,0.6281317472457886,0.4003622233867645,0.018350783735513687,0.6452341675758362,0.45166605710983276,0.011017533019185066,0.6953602433204651,0.39997032284736633,0.056223999708890915,0.6746183633804321,0.3088333010673523,0.02539271116256714,0.6690887808799744,0.4082328677177429,0.010427506640553474,0.6898009777069092,0.45805302262306213,0.012781449593603611,0.7500888109207153,0.40547072887420654,0.03658713772892952,0.7341808080673218,0.30782824754714966,0.003258544486016035,0.7169614434242249,0.4072641134262085,0.011044072918593884,0.7285799980163574,0.46662428975105286,0.03044271282851696,0.8121136426925659,0.42050305008888245,0.01552474033087492,0.8010359406471252,0.33072665333747864,0.0031832419335842133,0.773061990737915,0.39125752449035645,0.018884435296058655,0.772131621837616,0.4439237713813782,0.038132328540086746
A,0.7169403433799744,0.6473382711410522,-7.890577649050101e-07,0.6219250559806824,0.5744773149490356,-0.00793088972568512,0.5784969329833984,0.46687978506088257,-0.003708968171849847,0.5714057087898254,0.3651687502861023,-0.008593621663749218,0.5588305592536926,0.28394731879234314,-0.00912589579820633,0.6477217078208923,0.39666301012039185,0.052392274141311646,0.6263659596443176,0.32387930154800415,0.019851883873343468,0.6296582818031311,0.4011990427970886,-0.0024353230837732553,0.647450864315033,0.45142313838005066,-0.010383456945419312,0.696319580078125,0.39434945583343506,0.04254433885216713,0.6762858629226685,0.3089732527732849,0.0073077683337032795,0.6730692982673645,0.41041427850723267,-0.006491509731858969,0.6931737065315247,0.45890387892723083,-0.003394794650375843,0.750736653804779,0.40034279227256775,0.02372858300805092,0.734649658203125,0.30814284086227417,-0.013667553663253784,0.7204581499099731,0.4092021584510803,-0.0039818244986236095,0.7324448823928833,0.4676610231399536,0.016809532418847084,0.8112682104110718,0.41723155975341797,0.0029716789722442627,0.8015115857124329,0.32943737506866455,-0.01441721711307764,0.7762333154678345,0.3912012577056885,0.0006885999464429915,0.775212824344635,0.44454842805862427,0.02013091929256916
A,0.7174882292747498,0.6472971439361572,-7.959584991112933e-07,0.622211217880249,0.5771190524101257,-0.008406256325542927,0.5785147547721863,0.46864739060401917,-0.0036834273487329483,0.5715842843055725,0.3656437397003174,-0.007761532906442881,0.5595555305480957,0.283672034740448,-0.0073354244232177734,0.6457852125167847,0.39634084701538086,0.05312448367476463,0.6259604692459106,0.3235844373703003,0.02069700136780739,0.629044771194458,0.40133726596832275,-0.001428887713700533,0.6464477777481079,0.45182129740715027,-0.009239457547664642,0.6951490640640259,0.3938618302345276,0.04359420761466026,0.6761902570724487,0.30845072865486145,0.008510025218129158,0.6726691722869873,0.4109398126602173,-0.0052226753905415535,0.6926202178001404,0.4596901535987854,-0.001856926828622818,0.7503026723861694,0.40001097321510315,0.02494421787559986,0.7349551916122437,0.30872219800949097,-0.012640310451388359,0.720392107963562,0.4100205898284912,-0.0031533725559711456,0.7322646379470825,0.46773311495780945,0.01769804023206234,0.81146240234375,0.41674959659576416,0.004371832124888897,0.8011811971664429,0.3298799395561218,-0.012880595400929451,0.7764313220977783,0.3922587037086487,0.00235892366617918,0.7761926651000977,0.4446459710597992,0.02194950543344021
A,0.7134326696395874,0.650810718536377,-8.20385139377322e-07,0.6215802431106567,0.5796355605125427,-0.007156371138989925,0.5803317427635193,0.4688921868801117,-0.002311206655576825,0.573050856590271,0.367057204246521,-0.006351011339575052,0.5601842403411865,0.2853761613368988,-0.006375574506819248,0.6451267600059509,0.398832768201828,0.0497656874358654,0.6258894801139832,0.3269255757331848,0.017598314210772514,0.6284083724021912,0.4040161073207855,-0.003130730241537094,0.645572304725647,0.4555671513080597,-0.009895074181258678,0.6944749355316162,0.3959251344203949,0.03955310210585594,0.6742778420448303,0.31185001134872437,0.004380415193736553,0.6703862547874451,0.4134383201599121,-0.007802147418260574,0.6912930607795715,0.4613436460494995,-0.0031623682007193565,0.7502840161323547,0.4017616808414459,0.02057664655148983,0.7338243722915649,0.31456950306892395,-0.017119847238063812,0.718788743019104,0.41370388865470886,-0.007256252225488424,0.730626106262207,0.46804583072662354,0.013944079168140888,0.8117809891700745,0.4183732867240906,-0.0001092339152819477,0.8006678819656372,0.33160287141799927,-0.017103023827075958,0.774838924407959,0.3938022255897522,-0.0014486503787338734,0.7735050916671753,0.44601210951805115,0.018356837332248688
